"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"3099","POS_TO_INSIDE_19","Shared","pos-segment","universal","pos","10.157.244.0/24","any","any","inside","10.10.58.0/24","any","ssh","application-default","Allow","none","","any"
"3100","STD_POS_TO_VOIP_1697","Shared","app-team","universal","pos","10.157.62.0/24","any","any","voip","10.63.26.0/24","any","mqtt","application-default","Allow","strict","","any"
"3101","STD_INSIDE_TO_DMZ2_981","Shared","none","universal","inside","10.10.86.0/24","any","any","dmz2","10.176.10.0/24","any","sip","application-default","Allow","strict","","any"
"3102","[Disabled] OLD_DISABLED_RULE_10","Shared","none","universal","outside","any","any","any","pos","10.157.206.0/24","any","any","any","Allow","none","","any"
"3103","STD_POS_TO_VOIP_993","Shared","none","universal","pos","10.157.30.0/24","any","any","voip","10.63.102.0/24","any","ping","application-default","Allow","strict","","any"
"3104","STD_VOIP_TO_OUTSIDE_30","Shared","app-team","universal","voip","10.63.25.0/24","any","any","outside","173.191.128.214/32","any","snmp-base","application-default","Allow","strict","","any"
"3105","STD_IOT_TO_INSIDE_146","Shared","none","universal","iot","10.158.93.0/24","any","any","inside","10.10.66.0/24","any","smtp","application-default","Allow","none","","any"
"3106","STD_OUTSIDE_TO_POS_575","Shared","standard","universal","outside","any","any","any","pos","10.157.219.0/24","any","ntp","application-default","Allow","strict","","any"
"3107","STD_DMZ_TO_VOIP_1919","Shared","standard","universal","dmz","10.46.3.0/24","any","any","voip","10.63.163.0/24","any","sip","application-default","Allow","strict","","any"
"3108","STD_INSIDE_TO_OUTSIDE_1803","Shared","none","universal","inside","10.10.93.0/24","any","any","outside","198.23.48.82/32","any","mqtt","application-default","Allow","none","","any"
"3109","STD_OUTSIDE_TO_DMZ_1223","Shared","none","universal","outside","any","any","any","dmz","10.46.167.0/24","any","smtp","application-default","Allow","strict","","any"
"3110","STD_DMZ_TO_OUTSIDE_992","Shared","standard","universal","dmz","10.46.95.0/24","any","any","outside","173.128.55.170/32","any","kerberos","application-default","Allow","strict","","any"
"3111","INTERNAL_BROAD_INSIDE_TO_MGMT_32","Shared","internal","universal","inside","any","any","any","mgmt","10.180.166.0/24","any","any","any","Allow","none","","any"
"3112","STD_OUTSIDE_TO_MGMT_796","Shared","standard","universal","outside","any","any","any","mgmt","10.180.75.0/24","any","ldap","application-default","Allow","strict","","any"
"3113","STD_DMZ_TO_OUTSIDE_865","Shared","app-team","universal","dmz","10.46.249.0/24","any","any","outside","60.2.2.46/32","any","ssl","application-default","Allow","none","","any"
"3114","STD_INSIDE_TO_DMZ_2629","Shared","none","universal","inside","10.10.218.0/24","any","any","dmz","10.46.229.0/24","any","ping","application-default","Allow","strict","","any"
"3115","STD_POS_TO_DMZ_839","Shared","standard","universal","pos","10.157.30.0/24","any","any","dmz","10.46.132.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3116","STD_IOT_TO_VOIP_1833","Shared","none","universal","iot","10.158.0.0/24","any","any","voip","10.63.203.0/24","any","ssl","application-default","Allow","none","","any"
"3117","STD_VOIP_TO_DMZ_3547","Shared","app-team","universal","voip","10.63.108.0/24","any","any","dmz","10.46.234.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3118","STD_DMZ_TO_OUTSIDE_2745","Shared","standard","universal","dmz","10.46.13.0/24","any","any","outside","91.139.12.108/32","any","voip-generic","application-default","Allow","strict","","any"
"3119","STD_POS_TO_DMZ2_3657","Shared","none","universal","pos","10.157.21.0/24","any","any","dmz2","10.176.247.0/24","any","web-browsing","application-default","Allow","none","","any"
"3120","STD_DMZ_TO_POS_2189","Shared","standard","universal","dmz","10.46.120.0/24","any","any","pos","10.157.47.0/24","any","ping","application-default","Allow","strict","","any"
"3121","STD_OUTSIDE_TO_IOT_2248","Shared","none","universal","outside","any","any","any","iot","10.158.227.0/24","any","ssl","application-default","Allow","none","","any"
"3122","STD_VOIP_TO_MGMT_1677","Shared","app-team","universal","voip","10.63.237.0/24","any","any","mgmt","10.180.217.0/24","any","mqtt","application-default","Allow","none","","any"
"3123","STD_DMZ_TO_VOIP_3002","Shared","none","universal","dmz","10.46.91.0/24","any","any","voip","10.63.65.0/24","any","ssl","application-default","Allow","strict","","any"
"3124","STD_OUTSIDE_TO_POS_101","Shared","app-team","universal","outside","any","any","any","pos","10.157.172.0/24","any","mqtt","application-default","Allow","strict","","any"
"3125","STD_MGMT_TO_DMZ_2928","Shared","app-team","universal","mgmt","10.180.95.0/24","any","any","dmz","10.46.44.0/24","any","dns","application-default","Allow","none","","any"
"3126","STD_MGMT_TO_INSIDE_238","Shared","none","universal","mgmt","10.180.30.0/24","any","any","inside","10.10.17.0/24","any","ssl","application-default","Allow","none","","any"
"3127","STD_MGMT_TO_IOT_1182","Shared","standard","universal","mgmt","10.180.239.0/24","any","any","iot","10.158.169.0/24","any","mqtt","application-default","Allow","none","","any"
"3128","LEGACY_PORT_RULE_48","Shared","legacy-port","universal","outside","any","any","any","dmz","10.46.12.0/24","any","any","tcp-23","Allow","none","","any"
"3129","STD_OUTSIDE_TO_INSIDE_2487","Shared","standard","universal","outside","any","any","any","inside","10.10.133.0/24","any","ntp","application-default","Allow","strict","","any"
"3130","STD_POS_TO_DMZ2_3175","Shared","app-team","universal","pos","10.157.155.0/24","any","any","dmz2","10.176.32.0/24","any","voip-generic","application-default","Allow","none","","any"
"3131","STD_POS_TO_MGMT_3307","Shared","none","universal","pos","10.157.57.0/24","any","any","mgmt","10.180.253.0/24","any","ssl","application-default","Allow","none","","any"
"3132","STD_VOIP_TO_POS_2949","Shared","app-team","universal","voip","10.63.76.0/24","any","any","pos","10.157.112.0/24","any","dns","application-default","Allow","strict","","any"
"3133","INTERNAL_BROAD_INSIDE_TO_POS_23","Shared","internal","universal","inside","any","any","any","pos","10.157.6.0/24","any","any","any","Allow","none","","any"
"3134","STD_MGMT_TO_DMZ2_2307","Shared","none","universal","mgmt","10.180.45.0/24","any","any","dmz2","10.176.223.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3135","STD_POS_TO_MGMT_1111","Shared","standard","universal","pos","10.157.210.0/24","any","any","mgmt","10.180.41.0/24","any","ssl","application-default","Allow","strict","","any"
"3136","STD_DMZ_TO_INSIDE_1066","Shared","standard","universal","dmz","10.46.94.0/24","any","any","inside","10.10.40.0/24","any","kerberos","application-default","Allow","none","","any"
"3137","STD_MGMT_TO_OUTSIDE_3015","Shared","app-team","universal","mgmt","10.180.79.0/24","any","any","outside","118.26.91.166/32","any","sip","application-default","Allow","strict","","any"
"3138","STD_POS_TO_VOIP_128","Shared","none","universal","pos","10.157.92.0/24","any","any","voip","10.63.150.0/24","any","ping","application-default","Allow","strict","","any"
"3139","STD_INSIDE_TO_DMZ2_611","Shared","standard","universal","inside","10.10.185.0/24","any","any","dmz2","10.176.132.0/24","any","dns","application-default","Allow","none","","any"
"3140","STD_IOT_TO_DMZ_2413","Shared","app-team","universal","iot","10.158.63.0/24","any","any","dmz","10.46.93.0/24","any","mqtt","application-default","Allow","strict","","any"
"3141","STD_INSIDE_TO_VOIP_417","Shared","standard","universal","inside","10.10.203.0/24","any","any","voip","10.63.166.0/24","any","snmp-base","application-default","Allow","none","","any"
"3142","STD_IOT_TO_DMZ2_2855","Shared","none","universal","iot","10.158.95.0/24","any","any","dmz2","10.176.194.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3143","STD_IOT_TO_INSIDE_3542","Shared","standard","universal","iot","10.158.172.0/24","any","any","inside","10.10.160.0/24","any","voip-generic","application-default","Allow","none","","any"
"3144","STD_VOIP_TO_IOT_2747","Shared","none","universal","voip","10.63.206.0/24","any","any","iot","10.158.46.0/24","any","ldap","application-default","Allow","none","","any"
"3145","STD_VOIP_TO_IOT_685","Shared","standard","universal","voip","10.63.79.0/24","any","any","iot","10.158.48.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3146","STD_DMZ_TO_INSIDE_1529","Shared","app-team","universal","dmz","10.46.152.0/24","any","any","inside","10.10.5.0/24","any","dns","application-default","Allow","none","","any"
"3147","STD_POS_TO_VOIP_3248","Shared","app-team","universal","pos","10.157.106.0/24","any","any","voip","10.63.113.0/24","any","ping","application-default","Allow","strict","","any"
"3148","ALLOW_OUTSIDE_TO_MGMT_RISKY_28","Shared","remote-access","universal","outside","any","any","any","mgmt","10.180.27.0/24","any","logmein","application-default","Allow","none","","any"
"3149","STD_OUTSIDE_TO_POS_1545","Shared","app-team","universal","outside","any","any","any","pos","10.157.168.0/24","any","ntp","application-default","Allow","strict","","any"
"3150","STD_MGMT_TO_OUTSIDE_2546","Shared","app-team","universal","mgmt","10.180.151.0/24","any","any","outside","77.138.201.94/32","any","mqtt","application-default","Allow","strict","","any"
"3151","STD_OUTSIDE_TO_INSIDE_1169","Shared","none","universal","outside","any","any","any","inside","10.10.193.0/24","any","ping","application-default","Allow","none","","any"
"3152","STD_VOIP_TO_INSIDE_1103","Shared","app-team","universal","voip","10.63.47.0/24","any","any","inside","10.10.159.0/24","any","sip","application-default","Allow","strict","","any"
"3153","STD_DMZ_TO_VOIP_500","Shared","app-team","universal","dmz","10.46.2.0/24","any","any","voip","10.63.24.0/24","any","sip","application-default","Allow","strict","","any"
"3154","STD_DMZ2_TO_VOIP_640","Shared","app-team","universal","dmz2","10.176.223.0/24","any","any","voip","10.63.202.0/24","any","ntp","application-default","Allow","strict","","any"
"3155","STD_IOT_TO_DMZ_2706","Shared","standard","universal","iot","10.158.145.0/24","any","any","dmz","10.46.217.0/24","any","dns","application-default","Allow","strict","","any"
"3156","STD_IOT_TO_OUTSIDE_1842","Shared","none","universal","iot","10.158.91.0/24","any","any","outside","118.137.195.99/32","any","ldap","application-default","Allow","strict","","any"
"3157","STD_VOIP_TO_DMZ_1412","Shared","app-team","universal","voip","10.63.112.0/24","any","any","dmz","10.46.151.0/24","any","kerberos","application-default","Allow","strict","","any"
"3158","STD_IOT_TO_VOIP_2233","Shared","standard","universal","iot","10.158.202.0/24","any","any","voip","10.63.201.0/24","any","ntp","application-default","Allow","none","","any"
"3159","STD_DMZ2_TO_POS_1811","Shared","standard","universal","dmz2","10.176.222.0/24","any","any","pos","10.157.177.0/24","any","ldap","application-default","Allow","none","","any"
"3160","STD_INSIDE_TO_IOT_3157","Shared","standard","universal","inside","10.10.172.0/24","any","any","iot","10.158.58.0/24","any","ldap","application-default","Allow","none","","any"
"3161","STD_POS_TO_DMZ_1061","Shared","none","universal","pos","10.157.24.0/24","any","any","dmz","10.46.39.0/24","any","web-browsing","application-default","Allow","none","","any"
"3162","STD_POS_TO_MGMT_1728","Shared","none","universal","pos","10.157.112.0/24","any","any","mgmt","10.180.100.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3163","STD_MGMT_TO_POS_3008","Shared","standard","universal","mgmt","10.180.126.0/24","any","any","pos","10.157.176.0/24","any","dns","application-default","Allow","none","","any"
"3164","STD_VOIP_TO_MGMT_3480","Shared","standard","universal","voip","10.63.126.0/24","any","any","mgmt","10.180.201.0/24","any","dns","application-default","Allow","none","","any"
"3165","STD_OUTSIDE_TO_INSIDE_3189","Shared","app-team","universal","outside","any","any","any","inside","10.10.0.0/24","any","ntp","application-default","Allow","strict","","any"
"3166","STD_DMZ2_TO_OUTSIDE_2641","Shared","standard","universal","dmz2","10.176.121.0/24","any","any","outside","77.165.225.212/32","any","ssl","application-default","Allow","strict","","any"
"3167","STD_INSIDE_TO_DMZ_711","Shared","none","universal","inside","10.10.101.0/24","any","any","dmz","10.46.234.0/24","any","sip","application-default","Allow","none","","any"
"3168","INTERNAL_BROAD_MGMT_TO_VOIP_38","Shared","internal","universal","mgmt","any","any","any","voip","10.63.243.0/24","any","any","any","Allow","none","","any"
"3169","STD_OUTSIDE_TO_INSIDE_1578","Shared","app-team","universal","outside","any","any","any","inside","10.10.136.0/24","any","ntp","application-default","Allow","strict","","any"
"3170","STD_MGMT_TO_OUTSIDE_2206","Shared","app-team","universal","mgmt","10.180.117.0/24","any","any","outside","173.228.227.216/32","any","snmp-base","application-default","Allow","strict","","any"
"3171","STD_INSIDE_TO_POS_962","Shared","standard","universal","inside","10.10.86.0/24","any","any","pos","10.157.33.0/24","any","ping","application-default","Allow","strict","","any"
"3172","STD_OUTSIDE_TO_INSIDE_2426","Shared","app-team","universal","outside","any","any","any","inside","10.10.207.0/24","any","mqtt","application-default","Allow","strict","","any"
"3173","STD_VOIP_TO_MGMT_1506","Shared","none","universal","voip","10.63.223.0/24","any","any","mgmt","10.180.145.0/24","any","kerberos","application-default","Allow","none","","any"
"3174","STD_DMZ_TO_INSIDE_2432","Shared","standard","universal","dmz","10.46.63.0/24","any","any","inside","10.10.188.0/24","any","ping","application-default","Allow","strict","","any"
"3175","STD_DMZ2_TO_DMZ_1812","Shared","standard","universal","dmz2","10.176.137.0/24","any","any","dmz","10.46.46.0/24","any","sip","application-default","Allow","strict","","any"
"3176","STD_VOIP_TO_OUTSIDE_2611","Shared","app-team","universal","voip","10.63.184.0/24","any","any","outside","203.100.98.187/32","any","mqtt","application-default","Allow","strict","","any"
"3177","STD_VOIP_TO_MGMT_843","Shared","app-team","universal","voip","10.63.228.0/24","any","any","mgmt","10.180.9.0/24","any","voip-generic","application-default","Allow","strict","","any"
"3178","STD_MGMT_TO_IOT_635","Shared","app-team","universal","mgmt","10.180.222.0/24","any","any","iot","10.158.158.0/24","any","ping","application-default","Allow","strict","","any"
"3179","STD_IOT_TO_DMZ_664","Shared","none","universal","iot","10.158.239.0/24","any","any","dmz","10.46.140.0/24","any","mqtt","application-default","Allow","none","","any"
"3180","STD_VOIP_TO_DMZ2_2203","Shared","app-team","universal","voip","10.63.14.0/24","any","any","dmz2","10.176.228.0/24","any","mqtt","application-default","Allow","none","","any"
"3181","STD_OUTSIDE_TO_IOT_1984","Shared","none","universal","outside","any","any","any","iot","10.158.246.0/24","any","voip-generic","application-default","Allow","strict","","any"
"3182","STD_IOT_TO_DMZ2_1305","Shared","standard","universal","iot","10.158.243.0/24","any","any","dmz2","10.176.51.0/24","any","kerberos","application-default","Allow","strict","","any"
"3183","STD_DMZ_TO_INSIDE_307","Shared","standard","universal","dmz","10.46.74.0/24","any","any","inside","10.10.164.0/24","any","ntp","application-default","Allow","none","","any"
"3184","STD_INSIDE_TO_OUTSIDE_1990","Shared","app-team","universal","inside","10.10.151.0/24","any","any","outside","77.224.89.79/32","any","voip-generic","application-default","Allow","strict","","any"
"3185","STD_VOIP_TO_DMZ2_2132","Shared","none","universal","voip","10.63.102.0/24","any","any","dmz2","10.176.240.0/24","any","smtp","application-default","Allow","strict","","any"
"3186","STD_MGMT_TO_OUTSIDE_319","Shared","none","universal","mgmt","10.180.4.0/24","any","any","outside","198.88.210.31/32","any","smtp","application-default","Allow","none","","any"
"3187","STD_DMZ2_TO_OUTSIDE_1688","Shared","app-team","universal","dmz2","10.176.132.0/24","any","any","outside","91.5.174.217/32","any","ping","application-default","Allow","none","","any"
"3188","STD_DMZ_TO_VOIP_616","Shared","none","universal","dmz","10.46.4.0/24","any","any","voip","10.63.90.0/24","any","smtp","application-default","Allow","strict","","any"
"3189","STD_POS_TO_DMZ_258","Shared","standard","universal","pos","10.157.184.0/24","any","any","dmz","10.46.54.0/24","any","ssl","application-default","Allow","strict","","any"
"3190","STD_IOT_TO_VOIP_2118","Shared","none","universal","iot","10.158.228.0/24","any","any","voip","10.63.243.0/24","any","ping","application-default","Allow","none","","any"
"3191","STD_DMZ2_TO_POS_1580","Shared","none","universal","dmz2","10.176.137.0/24","any","any","pos","10.157.253.0/24","any","ntp","application-default","Allow","strict","","any"
"3192","POS_TO_INSIDE_1","Shared","pos-segment","universal","pos","10.157.207.0/24","any","any","inside","10.10.124.0/24","any","ms-ds-smb","application-default","Allow","none","","any"
"3193","STD_INSIDE_TO_IOT_203","Shared","none","universal","inside","10.10.228.0/24","any","any","iot","10.158.185.0/24","any","ssl","application-default","Allow","none","","any"
"3194","DNS_OUTBOUND_14","Shared","none","universal","inside","10.10.248.0/24","any","any","outside","8.8.8.8/32","any","dns-over-https","application-default","Allow","strict","","any"
"3195","STD_MGMT_TO_INSIDE_2159","Shared","standard","universal","mgmt","10.180.138.0/24","any","any","inside","10.10.172.0/24","any","ntp","application-default","Allow","strict","","any"
"3196","STD_DMZ2_TO_INSIDE_2832","Shared","none","universal","dmz2","10.176.25.0/24","any","any","inside","10.10.108.0/24","any","dns","application-default","Allow","strict","","any"
"3197","STD_INSIDE_TO_IOT_3487","Shared","none","universal","inside","10.10.104.0/24","any","any","iot","10.158.229.0/24","any","ping","application-default","Allow","none","","any"
"3198","STD_VOIP_TO_MGMT_1307","Shared","standard","universal","voip","10.63.239.0/24","any","any","mgmt","10.180.86.0/24","any","voip-generic","application-default","Allow","strict","","any"
"3199","STD_DMZ_TO_INSIDE_3702","Shared","app-team","universal","dmz","10.46.244.0/24","any","any","inside","10.10.242.0/24","any","kerberos","application-default","Allow","strict","","any"
"3200","STD_POS_TO_OUTSIDE_3492","Shared","app-team","universal","pos","10.157.229.0/24","any","any","outside","203.197.59.7/32","any","web-browsing","application-default","Allow","none","","any"
"3201","STD_DMZ_TO_OUTSIDE_1718","Shared","standard","universal","dmz","10.46.147.0/24","any","any","outside","91.125.113.58/32","any","dns","application-default","Allow","strict","","any"
"3202","STD_VOIP_TO_DMZ2_2375","Shared","standard","universal","voip","10.63.95.0/24","any","any","dmz2","10.176.254.0/24","any","voip-generic","application-default","Allow","none","","any"
"3203","LEGACY_PORT_RULE_22","Shared","legacy-port","universal","outside","any","any","any","mgmt","10.180.127.0/24","any","any","tcp-5900","Allow","none","","any"
"3204","STD_VOIP_TO_OUTSIDE_266","Shared","standard","universal","voip","10.63.202.0/24","any","any","outside","102.216.159.98/32","any","ping","application-default","Allow","strict","","any"
"3205","STD_DMZ_TO_MGMT_2859","Shared","app-team","universal","dmz","10.46.38.0/24","any","any","mgmt","10.180.49.0/24","any","sip","application-default","Allow","none","","any"
"3206","STD_MGMT_TO_POS_1810","Shared","none","universal","mgmt","10.180.87.0/24","any","any","pos","10.157.18.0/24","any","mqtt","application-default","Allow","strict","","any"
"3207","STD_INSIDE_TO_MGMT_120","Shared","app-team","universal","inside","10.10.170.0/24","any","any","mgmt","10.180.68.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3208","STD_DMZ_TO_INSIDE_2840","Shared","standard","universal","dmz","10.46.161.0/24","any","any","inside","10.10.158.0/24","any","smtp","application-default","Allow","none","","any"
"3209","STD_MGMT_TO_DMZ2_2403","Shared","none","universal","mgmt","10.180.164.0/24","any","any","dmz2","10.176.188.0/24","any","ntp","application-default","Allow","strict","","any"
"3210","STD_OUTSIDE_TO_POS_1303","Shared","standard","universal","outside","any","any","any","pos","10.157.184.0/24","any","web-browsing","application-default","Allow","none","","any"
"3211","STD_INSIDE_TO_DMZ_2354","Shared","standard","universal","inside","10.10.83.0/24","any","any","dmz","10.46.246.0/24","any","ldap","application-default","Allow","strict","","any"
"3212","STD_IOT_TO_INSIDE_1860","Shared","app-team","universal","iot","10.158.32.0/24","any","any","inside","10.10.147.0/24","any","kerberos","application-default","Allow","none","","any"
"3213","STD_IOT_TO_POS_1929","Shared","app-team","universal","iot","10.158.71.0/24","any","any","pos","10.157.233.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3214","STD_VOIP_TO_POS_2368","Shared","app-team","universal","voip","10.63.205.0/24","any","any","pos","10.157.214.0/24","any","ntp","application-default","Allow","strict","","any"
"3215","STD_MGMT_TO_DMZ_2040","Shared","standard","universal","mgmt","10.180.27.0/24","any","any","dmz","10.46.235.0/24","any","mqtt","application-default","Allow","strict","","any"
"3216","STD_DMZ2_TO_INSIDE_351","Shared","app-team","universal","dmz2","10.176.3.0/24","any","any","inside","10.10.209.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3217","STD_POS_TO_DMZ2_126","Shared","standard","universal","pos","10.157.225.0/24","any","any","dmz2","10.176.197.0/24","any","ping","application-default","Allow","strict","","any"
"3218","STD_DMZ2_TO_IOT_3462","Shared","none","universal","dmz2","10.176.16.0/24","any","any","iot","10.158.203.0/24","any","ping","application-default","Allow","strict","","any"
"3219","STD_POS_TO_INSIDE_1959","Shared","none","universal","pos","10.157.105.0/24","any","any","inside","10.10.194.0/24","any","mqtt","application-default","Allow","strict","","any"
"3220","STD_POS_TO_VOIP_79","Shared","standard","universal","pos","10.157.207.0/24","any","any","voip","10.63.213.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3221","STD_OUTSIDE_TO_POS_2741","Shared","none","universal","outside","any","any","any","pos","10.157.148.0/24","any","ldap","application-default","Allow","none","","any"
"3222","STD_DMZ_TO_IOT_1084","Shared","standard","universal","dmz","10.46.251.0/24","any","any","iot","10.158.51.0/24","any","smtp","application-default","Allow","strict","","any"
"3223","STD_IOT_TO_DMZ_2306","Shared","app-team","universal","iot","10.158.195.0/24","any","any","dmz","10.46.10.0/24","any","voip-generic","application-default","Allow","strict","","any"
"3224","LEGACY_PORT_RULE_28","Shared","legacy-port","universal","inside","any","any","any","dmz2","10.176.35.0/24","any","any","tcp-5900","Allow","none","","any"
"3225","STD_IOT_TO_DMZ2_2186","Shared","app-team","universal","iot","10.158.91.0/24","any","any","dmz2","10.176.167.0/24","any","mqtt","application-default","Allow","strict","","any"
"3226","STD_INSIDE_TO_OUTSIDE_2453","Shared","standard","universal","inside","10.10.225.0/24","any","any","outside","198.35.57.189/32","any","ntp","application-default","Allow","strict","","any"
"3227","STD_IOT_TO_VOIP_2938","Shared","standard","universal","iot","10.158.41.0/24","any","any","voip","10.63.160.0/24","any","mqtt","application-default","Allow","none","","any"
"3228","STD_DMZ2_TO_POS_2305","Shared","standard","universal","dmz2","10.176.33.0/24","any","any","pos","10.157.231.0/24","any","kerberos","application-default","Allow","strict","","any"
"3229","STD_MGMT_TO_IOT_187","Shared","app-team","universal","mgmt","10.180.102.0/24","any","any","iot","10.158.147.0/24","any","ping","application-default","Allow","strict","","any"
"3230","STD_IOT_TO_MGMT_456","Shared","app-team","universal","iot","10.158.97.0/24","any","any","mgmt","10.180.9.0/24","any","ldap","application-default","Allow","strict","","any"
"3231","STD_IOT_TO_MGMT_163","Shared","none","universal","iot","10.158.206.0/24","any","any","mgmt","10.180.187.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3232","STD_DMZ_TO_MGMT_3084","Shared","none","universal","dmz","10.46.45.0/24","any","any","mgmt","10.180.249.0/24","any","voip-generic","application-default","Allow","strict","","any"
"3233","STD_IOT_TO_POS_1352","Shared","none","universal","iot","10.158.45.0/24","any","any","pos","10.157.185.0/24","any","ping","application-default","Allow","strict","","any"
"3234","STD_IOT_TO_VOIP_3060","Shared","app-team","universal","iot","10.158.201.0/24","any","any","voip","10.63.178.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3235","STD_OUTSIDE_TO_DMZ2_692","Shared","app-team","universal","outside","any","any","any","dmz2","10.176.21.0/24","any","ping","application-default","Allow","none","","any"
"3236","STD_POS_TO_OUTSIDE_336","Shared","app-team","universal","pos","10.157.232.0/24","any","any","outside","173.156.15.80/32","any","ldap","application-default","Allow","none","","any"
"3237","STD_DMZ2_TO_IOT_42","Shared","app-team","universal","dmz2","10.176.69.0/24","any","any","iot","10.158.198.0/24","any","voip-generic","application-default","Allow","strict","","any"
"3238","STD_DMZ_TO_DMZ2_3377","Shared","app-team","universal","dmz","10.46.131.0/24","any","any","dmz2","10.176.88.0/24","any","web-browsing","application-default","Allow","strict","","any"
"3239","STD_OUTSIDE_TO_DMZ2_1679","Shared","app-team","universal","outside","any","any","any","dmz2","10.176.140.0/24","any","ssl","application-default","Allow","strict","","any"
"3240","STD_INSIDE_TO_MGMT_2524","Shared","standard","universal","inside","10.10.63.0/24","any","any","mgmt","10.180.146.0/24","any","ssl","application-default","Allow","none","","any"
"3241","STD_MGMT_TO_INSIDE_3312","Shared","none","universal","mgmt","10.180.192.0/24","any","any","inside","10.10.11.0/24","any","ntp","application-default","Allow","none","","any"
"3242","STD_MGMT_TO_IOT_355","Shared","app-team","universal","mgmt","10.180.43.0/24","any","any","iot","10.158.48.0/24","any","sip","application-default","Allow","strict","","any"
"3243","LEGACY_PORT_RULE_7","Shared","legacy-port","universal","outside","any","any","any","dmz2","10.176.144.0/24","any","any","tcp-443","Allow","none","","any"
"3244","STD_POS_TO_DMZ2_1868","Shared","standard","universal","pos","10.157.11.0/24","any","any","dmz2","10.176.145.0/24","any","sip","application-default","Allow","none","","any"
"3245","STD_DMZ_TO_VOIP_559","Shared","none","universal","dmz","10.46.193.0/24","any","any","voip","10.63.187.0/24","any","mqtt","application-default","Allow","none","","any"
"3246","STD_POS_TO_OUTSIDE_1401","Shared","app-team","universal","pos","10.157.54.0/24","any","any","outside","77.162.191.155/32","any","ssl","application-default","Allow","strict","","any"
"3247","STD_DMZ2_TO_MGMT_1533","Shared","standard","universal","dmz2","10.176.186.0/24","any","any","mgmt","10.180.58.0/24","any","ntp","application-default","Allow","strict","","any"
"3248","STD_DMZ_TO_VOIP_1814","Shared","standard","universal","dmz","10.46.71.0/24","any","any","voip","10.63.239.0/24","any","mqtt","application-default","Allow","strict","","any"
"3249","STD_POS_TO_OUTSIDE_1972","Shared","none","universal","pos","10.157.193.0/24","any","any","outside","203.154.185.135/32","any","dns","application-default","Allow","strict","","any"
"3250","STD_VOIP_TO_DMZ2_797","Shared","standard","universal","voip","10.63.228.0/24","any","any","dmz2","10.176.100.0/24","any","ntp","application-default","Allow","none","","any"
"3251","STD_DMZ2_TO_VOIP_1788","Shared","none","universal","dmz2","10.176.191.0/24","any","any","voip","10.63.91.0/24","any","kerberos","application-default","Allow","strict","","any"
"3252","STD_IOT_TO_POS_2993","Shared","standard","universal","iot","10.158.228.0/24","any","any","pos","10.157.47.0/24","any","sip","application-default","Allow","strict","","any"
"3253","STD_MGMT_TO_INSIDE_1970","Shared","standard","universal","mgmt","10.180.156.0/24","any","any","inside","10.10.206.0/24","any","ldap","application-default","Allow","strict","","any"
"3254","STD_OUTSIDE_TO_IOT_3704","Shared","none","universal","outside","any","any","any","iot","10.158.184.0/24","any","smtp","application-default","Allow","strict","","any"
"3255","STD_OUTSIDE_TO_VOIP_404","Shared","standard","universal","outside","any","any","any","voip","10.63.251.0/24","any","dns","application-default","Allow","strict","","any"
"3256","STD_DMZ2_TO_OUTSIDE_1317","Shared","standard","universal","dmz2","10.176.202.0/24","any","any","outside","45.138.219.118/32","any","ping","application-default","Allow","strict","","any"
"3257","STD_MGMT_TO_OUTSIDE_3407","Shared","standard","universal","mgmt","10.180.199.0/24","any","any","outside","203.114.175.175/32","any","ping","application-default","Allow","strict","","any"
"3258","STD_POS_TO_MGMT_2635","Shared","none","universal","pos","10.157.230.0/24","any","any","mgmt","10.180.226.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3259","STD_INSIDE_TO_IOT_2839","Shared","app-team","universal","inside","10.10.24.0/24","any","any","iot","10.158.247.0/24","any","snmp-base","application-default","Allow","strict","","any"
"3260","STD_INSIDE_TO_OUTSIDE_2210","Shared","standard","universal","inside","10.10.15.0/24","any","any","outside","173.13.220.3/32","any","snmp-base","application-default","Allow","strict","","any"
"3261","STD_DMZ_TO_DMZ2_1806","Shared","none","universal","dmz","10.46.27.0/24","any","any","dmz2","10.176.194.0/24","any","kerberos","application-default","Allow","strict","","any"
"3262","STD_DMZ2_TO_INSIDE_1231","Shared","none","universal","dmz2","10.176.221.0/24","any","any","inside","10.10.234.0/24","any","smtp","application-default","Allow","none","","any"
"3263","STD_INSIDE_TO_IOT_3332","Shared","app-team","universal","inside","10.10.2.0/24","any","any","iot","10.158.1.0/24","any","sip","application-default","Allow","none","","any"
