"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"15077","STD_MGMT_TO_DMZ2_5357","Shared","app-team","universal","mgmt","10.136.111.0/24","any","any","dmz2","10.103.243.0/24","any","kerberos","application-default","Allow","strict","","any"
"15078","STD_INSIDE_TO_VOIP_12850","Shared","none","universal","inside","10.46.46.0/24","any","any","voip","10.155.197.0/24","any","mqtt","application-default","Allow","none","","any"
"15079","STD_DMZ_TO_OUTSIDE_16974","Shared","standard","universal","dmz","10.28.208.0/24","any","any","outside","91.173.173.67/32","any","ping","application-default","Allow","strict","","any"
"15080","STD_POS_TO_DMZ2_10821","Shared","none","universal","pos","10.22.11.0/24","any","any","dmz2","10.103.78.0/24","any","ntp","application-default","Allow","none","","any"
"15081","STD_OUTSIDE_TO_INSIDE_15845","Shared","none","universal","outside","any","any","any","inside","10.46.33.0/24","any","ssl","application-default","Allow","strict","","any"
"15082","STD_POS_TO_INSIDE_2657","Shared","app-team","universal","pos","10.22.109.0/24","any","any","inside","10.46.245.0/24","any","web-browsing","application-default","Allow","strict","","any"
"15083","STD_OUTSIDE_TO_VOIP_296","Shared","app-team","universal","outside","any","any","any","voip","10.155.176.0/24","any","ssl","application-default","Allow","strict","","any"
"15084","STD_IOT_TO_DMZ_4524","Shared","none","universal","iot","10.127.204.0/24","any","any","dmz","10.28.90.0/24","any","ldap","application-default","Allow","none","","any"
"15085","STD_IOT_TO_DMZ_15218","Shared","none","universal","iot","10.127.57.0/24","any","any","dmz","10.28.112.0/24","any","mqtt","application-default","Allow","strict","","any"
"15086","STD_POS_TO_DMZ_12411","Shared","none","universal","pos","10.22.110.0/24","any","any","dmz","10.28.192.0/24","any","web-browsing","application-default","Allow","strict","","any"
"15087","STD_MGMT_TO_POS_9835","Shared","app-team","universal","mgmt","10.136.104.0/24","any","any","pos","10.22.192.0/24","any","ssl","application-default","Allow","strict","","any"
"15088","STD_MGMT_TO_IOT_4871","Shared","standard","universal","mgmt","10.136.2.0/24","any","any","iot","10.127.150.0/24","any","smtp","application-default","Allow","strict","","any"
"15089","STD_DMZ_TO_POS_9036","Shared","standard","universal","dmz","10.28.67.0/24","any","any","pos","10.22.97.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15090","ALLOW_OUTSIDE_TO_DMZ2_RISKY_3","Shared","remote-access","universal","outside","any","any","any","dmz2","10.103.222.0/24","any","splashtop","application-default","Allow","none","","any"
"15091","STD_IOT_TO_DMZ_2429","Shared","standard","universal","iot","10.127.204.0/24","any","any","dmz","10.28.56.0/24","any","kerberos","application-default","Allow","none","","any"
"15092","STD_OUTSIDE_TO_INSIDE_15915","Shared","none","universal","outside","any","any","any","inside","10.46.245.0/24","any","ntp","application-default","Allow","strict","","any"
"15093","STD_VOIP_TO_INSIDE_8189","Shared","app-team","universal","voip","10.155.189.0/24","any","any","inside","10.46.111.0/24","any","ssl","application-default","Allow","strict","","any"
"15094","STD_IOT_TO_DMZ_10530","Shared","standard","universal","iot","10.127.186.0/24","any","any","dmz","10.28.48.0/24","any","ping","application-default","Allow","strict","","any"
"15095","STD_IOT_TO_VOIP_4369","Shared","standard","universal","iot","10.127.142.0/24","any","any","voip","10.155.208.0/24","any","ping","application-default","Allow","strict","","any"
"15096","STD_IOT_TO_DMZ2_6760","Shared","none","universal","iot","10.127.231.0/24","any","any","dmz2","10.103.43.0/24","any","mqtt","application-default","Allow","none","","any"
"15097","STD_IOT_TO_MGMT_17875","Shared","standard","universal","iot","10.127.14.0/24","any","any","mgmt","10.136.8.0/24","any","ntp","application-default","Allow","strict","","any"
"15098","STD_INSIDE_TO_VOIP_5937","Shared","none","universal","inside","10.46.215.0/24","any","any","voip","10.155.51.0/24","any","dns","application-default","Allow","none","","any"
"15099","STD_DMZ_TO_VOIP_14129","Shared","app-team","universal","dmz","10.28.72.0/24","any","any","voip","10.155.48.0/24","any","sip","application-default","Allow","none","","any"
"15100","STD_MGMT_TO_INSIDE_12569","Shared","none","universal","mgmt","10.136.27.0/24","any","any","inside","10.46.95.0/24","any","snmp-base","application-default","Allow","strict","","any"
"15101","STD_DMZ_TO_VOIP_4986","Shared","none","universal","dmz","10.28.77.0/24","any","any","voip","10.155.180.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15102","STD_MGMT_TO_DMZ_10834","Shared","standard","universal","mgmt","10.136.170.0/24","any","any","dmz","10.28.139.0/24","any","ntp","application-default","Allow","strict","","any"
"15103","STD_INSIDE_TO_OUTSIDE_6303","Shared","none","universal","inside","10.46.47.0/24","any","any","outside","60.175.39.28/32","any","ssl","application-default","Allow","strict","","any"
"15104","STD_IOT_TO_POS_17255","Shared","none","universal","iot","10.127.205.0/24","any","any","pos","10.22.225.0/24","any","ntp","application-default","Allow","strict","","any"
"15105","STD_INSIDE_TO_MGMT_13880","Shared","app-team","universal","inside","10.46.10.0/24","any","any","mgmt","10.136.195.0/24","any","mqtt","application-default","Allow","none","","any"
"15106","STD_IOT_TO_DMZ_16851","Shared","app-team","universal","iot","10.127.113.0/24","any","any","dmz","10.28.112.0/24","any","sip","application-default","Allow","strict","","any"
"15107","STD_INSIDE_TO_OUTSIDE_7958","Shared","none","universal","inside","10.46.39.0/24","any","any","outside","156.179.108.241/32","any","ping","application-default","Allow","none","","any"
"15108","STD_OUTSIDE_TO_VOIP_10339","Shared","standard","universal","outside","any","any","any","voip","10.155.205.0/24","any","voip-generic","application-default","Allow","none","","any"
"15109","STD_INSIDE_TO_MGMT_13409","Shared","app-team","universal","inside","10.46.222.0/24","any","any","mgmt","10.136.105.0/24","any","sip","application-default","Allow","strict","","any"
"15110","STD_DMZ_TO_INSIDE_18243","Shared","app-team","universal","dmz","10.28.71.0/24","any","any","inside","10.46.111.0/24","any","mqtt","application-default","Allow","strict","","any"
"15111","STD_POS_TO_VOIP_537","Shared","standard","universal","pos","10.22.215.0/24","any","any","voip","10.155.98.0/24","any","web-browsing","application-default","Allow","none","","any"
"15112","STD_POS_TO_DMZ_8947","Shared","none","universal","pos","10.22.63.0/24","any","any","dmz","10.28.181.0/24","any","sip","application-default","Allow","strict","","any"
"15113","LEGACY_PORT_RULE_195","Shared","legacy-port","universal","outside","any","any","any","dmz2","10.103.152.0/24","any","any","tcp-8080","Allow","none","","any"
"15114","STD_VOIP_TO_DMZ_16569","Shared","standard","universal","voip","10.155.246.0/24","any","any","dmz","10.28.201.0/24","any","ssl","application-default","Allow","strict","","any"
"15115","STD_INSIDE_TO_OUTSIDE_7175","Shared","none","universal","inside","10.46.207.0/24","any","any","outside","185.73.37.221/32","any","snmp-base","application-default","Allow","strict","","any"
"15116","STD_DMZ2_TO_IOT_7414","Shared","app-team","universal","dmz2","10.103.21.0/24","any","any","iot","10.127.204.0/24","any","kerberos","application-default","Allow","strict","","any"
"15117","STD_DMZ_TO_MGMT_1283","Shared","standard","universal","dmz","10.28.115.0/24","any","any","mgmt","10.136.120.0/24","any","smtp","application-default","Allow","strict","","any"
"15118","STD_DMZ2_TO_OUTSIDE_11245","Shared","app-team","universal","dmz2","10.103.60.0/24","any","any","outside","45.123.50.141/32","any","voip-generic","application-default","Allow","strict","","any"
"15119","STD_IOT_TO_POS_5500","Shared","app-team","universal","iot","10.127.116.0/24","any","any","pos","10.22.32.0/24","any","web-browsing","application-default","Allow","none","","any"
"15120","STD_INSIDE_TO_IOT_14975","Shared","app-team","universal","inside","10.46.206.0/24","any","any","iot","10.127.168.0/24","any","ntp","application-default","Allow","strict","","any"
"15121","STD_VOIP_TO_OUTSIDE_3986","Shared","app-team","universal","voip","10.155.224.0/24","any","any","outside","91.58.73.40/32","any","dns","application-default","Allow","strict","","any"
"15122","STD_DMZ_TO_DMZ2_18563","Shared","standard","universal","dmz","10.28.174.0/24","any","any","dmz2","10.103.9.0/24","any","mqtt","application-default","Allow","strict","","any"
"15123","STD_MGMT_TO_INSIDE_10230","Shared","standard","universal","mgmt","10.136.131.0/24","any","any","inside","10.46.196.0/24","any","ping","application-default","Allow","strict","","any"
"15124","LEGACY_PORT_RULE_59","Shared","legacy-port","universal","inside","any","any","any","voip","10.155.63.0/24","any","any","tcp-27017","Allow","none","","any"
"15125","STD_MGMT_TO_VOIP_12192","Shared","app-team","universal","mgmt","10.136.57.0/24","any","any","voip","10.155.207.0/24","any","dns","application-default","Allow","strict","","any"
"15126","STD_OUTSIDE_TO_IOT_4444","Shared","none","universal","outside","any","any","any","iot","10.127.201.0/24","any","smtp","application-default","Allow","strict","","any"
"15127","STD_DMZ2_TO_VOIP_11597","Shared","standard","universal","dmz2","10.103.233.0/24","any","any","voip","10.155.62.0/24","any","ldap","application-default","Allow","strict","","any"
"15128","STD_DMZ2_TO_MGMT_8806","Shared","standard","universal","dmz2","10.103.2.0/24","any","any","mgmt","10.136.25.0/24","any","dns","application-default","Allow","strict","","any"
"15129","STD_VOIP_TO_DMZ_10743","Shared","none","universal","voip","10.155.130.0/24","any","any","dmz","10.28.116.0/24","any","ssl","application-default","Allow","none","","any"
"15130","STD_MGMT_TO_DMZ_352","Shared","none","universal","mgmt","10.136.180.0/24","any","any","dmz","10.28.210.0/24","any","ldap","application-default","Allow","strict","","any"
"15131","STD_OUTSIDE_TO_INSIDE_9462","Shared","standard","universal","outside","any","any","any","inside","10.46.176.0/24","any","ntp","application-default","Allow","strict","","any"
"15132","STD_IOT_TO_MGMT_18086","Shared","app-team","universal","iot","10.127.78.0/24","any","any","mgmt","10.136.15.0/24","any","mqtt","application-default","Allow","none","","any"
"15133","DNS_OUTBOUND_47","Shared","none","universal","inside","10.46.244.0/24","any","any","outside","1.1.1.1/32","any","dns","tcp-853","Allow","strict","","any"
"15134","STD_OUTSIDE_TO_POS_16137","Shared","none","universal","outside","any","any","any","pos","10.22.56.0/24","any","ssl","application-default","Allow","none","","any"
"15135","IOT_TO_INSIDE_34","Shared","iot-segment","universal","iot","any","any","any","inside","10.46.189.0/24","any","any","any","Allow","none","","any"
"15136","STD_IOT_TO_DMZ2_18181","Shared","standard","universal","iot","10.127.32.0/24","any","any","dmz2","10.103.254.0/24","any","kerberos","application-default","Allow","none","","any"
"15137","DNS_OUTBOUND_51","Shared","none","universal","inside","10.46.216.0/24","any","any","outside","1.1.1.1/32","any","any","tcp-853","Allow","strict","","any"
"15138","STD_POS_TO_DMZ_15556","Shared","app-team","universal","pos","10.22.7.0/24","any","any","dmz","10.28.25.0/24","any","dns","application-default","Allow","strict","","any"
"15139","STD_POS_TO_DMZ2_14297","Shared","app-team","universal","pos","10.22.150.0/24","any","any","dmz2","10.103.94.0/24","any","voip-generic","application-default","Allow","none","","any"
"15140","STD_INSIDE_TO_VOIP_2726","Shared","none","universal","inside","10.46.187.0/24","any","any","voip","10.155.166.0/24","any","ldap","application-default","Allow","none","","any"
"15141","STD_DMZ_TO_POS_13900","Shared","standard","universal","dmz","10.28.67.0/24","any","any","pos","10.22.93.0/24","any","mqtt","application-default","Allow","none","","any"
"15142","STD_DMZ_TO_OUTSIDE_15156","Shared","none","universal","dmz","10.28.134.0/24","any","any","outside","156.9.38.186/32","any","smtp","application-default","Allow","none","","any"
"15143","STD_POS_TO_OUTSIDE_14374","Shared","standard","universal","pos","10.22.91.0/24","any","any","outside","198.29.113.170/32","any","ldap","application-default","Allow","none","","any"
"15144","STD_IOT_TO_MGMT_6665","Shared","standard","universal","iot","10.127.193.0/24","any","any","mgmt","10.136.233.0/24","any","kerberos","application-default","Allow","strict","","any"
"15145","STD_INSIDE_TO_DMZ2_15051","Shared","app-team","universal","inside","10.46.182.0/24","any","any","dmz2","10.103.209.0/24","any","kerberos","application-default","Allow","strict","","any"
"15146","INTERNAL_BROAD_IOT_TO_POS_194","Shared","internal","universal","iot","any","any","any","pos","10.22.235.0/24","any","any","any","Allow","none","","any"
"15147","STD_DMZ2_TO_MGMT_9826","Shared","app-team","universal","dmz2","10.103.24.0/24","any","any","mgmt","10.136.26.0/24","any","kerberos","application-default","Allow","strict","","any"
"15148","STD_VOIP_TO_POS_13714","Shared","none","universal","voip","10.155.140.0/24","any","any","pos","10.22.195.0/24","any","ssl","application-default","Allow","strict","","any"
"15149","STD_POS_TO_DMZ2_16930","Shared","none","universal","pos","10.22.100.0/24","any","any","dmz2","10.103.106.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15150","STD_VOIP_TO_POS_17185","Shared","none","universal","voip","10.155.167.0/24","any","any","pos","10.22.149.0/24","any","mqtt","application-default","Allow","none","","any"
"15151","NEGATED_RFC1918_12","Shared","none","universal","dmz","[Negate]  10.0.0.0-10.255.255.255;[Negate]  172.16.0.0-172.31.255.255;[Negate]  192.168.0.0-192.168.255.255","any","any","outside","any","any","web-browsing","application-default","Allow","strict","","any"
"15152","STD_IOT_TO_DMZ_9158","Shared","app-team","universal","iot","10.127.123.0/24","any","any","dmz","10.28.31.0/24","any","ssl","application-default","Allow","none","","any"
"15153","STD_OUTSIDE_TO_DMZ_2113","Shared","none","universal","outside","any","any","any","dmz","10.28.151.0/24","any","sip","application-default","Allow","strict","","any"
"15154","STD_OUTSIDE_TO_DMZ_6401","Shared","app-team","universal","outside","any","any","any","dmz","10.28.8.0/24","any","mqtt","application-default","Allow","strict","","any"
"15155","STD_INSIDE_TO_POS_5909","Shared","app-team","universal","inside","10.46.127.0/24","any","any","pos","10.22.132.0/24","any","sip","application-default","Allow","strict","","any"
"15156","STD_OUTSIDE_TO_DMZ2_2975","Shared","app-team","universal","outside","any","any","any","dmz2","10.103.19.0/24","any","smtp","application-default","Allow","strict","","any"
"15157","STD_OUTSIDE_TO_MGMT_6745","Shared","standard","universal","outside","any","any","any","mgmt","10.136.20.0/24","any","web-browsing","application-default","Allow","strict","","any"
"15158","STD_DMZ_TO_OUTSIDE_2959","Shared","standard","universal","dmz","10.28.236.0/24","any","any","outside","60.211.137.42/32","any","web-browsing","application-default","Allow","strict","","any"
"15159","STD_MGMT_TO_INSIDE_14794","Shared","none","universal","mgmt","10.136.169.0/24","any","any","inside","10.46.116.0/24","any","sip","application-default","Allow","none","","any"
"15160","STD_DMZ_TO_VOIP_14057","Shared","standard","universal","dmz","10.28.225.0/24","any","any","voip","10.155.27.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15161","STD_DMZ2_TO_MGMT_12707","Shared","app-team","universal","dmz2","10.103.254.0/24","any","any","mgmt","10.136.181.0/24","any","ping","application-default","Allow","strict","","any"
"15162","STD_INSIDE_TO_DMZ2_6122","Shared","none","universal","inside","10.46.42.0/24","any","any","dmz2","10.103.157.0/24","any","web-browsing","application-default","Allow","strict","","any"
"15163","STD_IOT_TO_INSIDE_9562","Shared","app-team","universal","iot","10.127.226.0/24","any","any","inside","10.46.158.0/24","any","kerberos","application-default","Allow","strict","","any"
"15164","STD_IOT_TO_INSIDE_13547","Shared","none","universal","iot","10.127.72.0/24","any","any","inside","10.46.164.0/24","any","kerberos","application-default","Allow","strict","","any"
"15165","STD_POS_TO_VOIP_14377","Shared","app-team","universal","pos","10.22.17.0/24","any","any","voip","10.155.159.0/24","any","ping","application-default","Allow","strict","","any"
"15166","STD_DMZ2_TO_POS_15386","Shared","none","universal","dmz2","10.103.99.0/24","any","any","pos","10.22.18.0/24","any","ssl","application-default","Allow","none","","any"
"15167","STD_MGMT_TO_OUTSIDE_7815","Shared","app-team","universal","mgmt","10.136.75.0/24","any","any","outside","77.64.216.51/32","any","web-browsing","application-default","Allow","strict","","any"
"15168","STD_DMZ_TO_OUTSIDE_17905","Shared","standard","universal","dmz","10.28.39.0/24","any","any","outside","45.204.4.130/32","any","ntp","application-default","Allow","none","","any"
"15169","STD_INSIDE_TO_POS_15768","Shared","app-team","universal","inside","10.46.156.0/24","any","any","pos","10.22.106.0/24","any","ldap","application-default","Allow","strict","","any"
"15170","STD_OUTSIDE_TO_MGMT_13761","Shared","app-team","universal","outside","any","any","any","mgmt","10.136.212.0/24","any","dns","application-default","Allow","strict","","any"
"15171","STD_DMZ_TO_IOT_16548","Shared","standard","universal","dmz","10.28.63.0/24","any","any","iot","10.127.18.0/24","any","dns","application-default","Allow","strict","","any"
"15172","STD_DMZ_TO_VOIP_17045","Shared","none","universal","dmz","10.28.123.0/24","any","any","voip","10.155.243.0/24","any","smtp","application-default","Allow","none","","any"
"15173","STD_IOT_TO_POS_18525","Shared","none","universal","iot","10.127.168.0/24","any","any","pos","10.22.152.0/24","any","dns","application-default","Allow","none","","any"
"15174","STD_MGMT_TO_DMZ_5449","Shared","app-team","universal","mgmt","10.136.18.0/24","any","any","dmz","10.28.21.0/24","any","ssl","application-default","Allow","strict","","any"
"15175","STD_OUTSIDE_TO_POS_16224","Shared","standard","universal","outside","any","any","any","pos","10.22.207.0/24","any","ssl","application-default","Allow","strict","","any"
"15176","STD_DMZ2_TO_VOIP_2407","Shared","app-team","universal","dmz2","10.103.47.0/24","any","any","voip","10.155.56.0/24","any","mqtt","application-default","Allow","none","","any"
"15177","STD_DMZ_TO_DMZ2_17389","Shared","app-team","universal","dmz","10.28.64.0/24","any","any","dmz2","10.103.99.0/24","any","ntp","application-default","Allow","strict","","any"
"15178","STD_IOT_TO_OUTSIDE_9211","Shared","standard","universal","iot","10.127.165.0/24","any","any","outside","60.188.226.82/32","any","kerberos","application-default","Allow","strict","","any"
"15179","STD_DMZ_TO_OUTSIDE_9624","Shared","standard","universal","dmz","10.28.185.0/24","any","any","outside","102.241.94.192/32","any","dns","application-default","Allow","strict","","any"
"15180","STD_MGMT_TO_POS_2567","Shared","none","universal","mgmt","10.136.124.0/24","any","any","pos","10.22.4.0/24","any","dns","application-default","Allow","none","","any"
"15181","STD_MGMT_TO_IOT_13165","Shared","app-team","universal","mgmt","10.136.75.0/24","any","any","iot","10.127.140.0/24","any","web-browsing","application-default","Allow","none","","any"
"15182","STD_IOT_TO_POS_2188","Shared","none","universal","iot","10.127.27.0/24","any","any","pos","10.22.24.0/24","any","mqtt","application-default","Allow","none","","any"
"15183","STD_POS_TO_DMZ2_17430","Shared","app-team","universal","pos","10.22.99.0/24","any","any","dmz2","10.103.173.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15184","[Disabled] OLD_DISABLED_RULE_15","Shared","none","universal","outside","any","any","any","mgmt","10.136.194.0/24","any","any","any","Allow","none","","any"
"15185","STD_VOIP_TO_OUTSIDE_11904","Shared","standard","universal","voip","10.155.228.0/24","any","any","outside","198.66.200.121/32","any","mqtt","application-default","Allow","strict","","any"
"15186","STD_VOIP_TO_OUTSIDE_15135","Shared","app-team","universal","voip","10.155.26.0/24","any","any","outside","118.68.161.124/32","any","web-browsing","application-default","Allow","strict","","any"
"15187","STD_OUTSIDE_TO_IOT_9185","Shared","standard","universal","outside","any","any","any","iot","10.127.190.0/24","any","kerberos","application-default","Allow","strict","","any"
"15188","STD_POS_TO_MGMT_7011","Shared","none","universal","pos","10.22.218.0/24","any","any","mgmt","10.136.158.0/24","any","mqtt","application-default","Allow","none","","any"
"15189","POS_TO_INSIDE_11","Shared","pos-segment","universal","pos","10.22.111.0/24","any","any","inside","10.46.122.0/24","any","ms-ds-smb","application-default","Allow","none","","any"
"15190","STD_INSIDE_TO_POS_763","Shared","app-team","universal","inside","10.46.101.0/24","any","any","pos","10.22.13.0/24","any","ntp","application-default","Allow","strict","","any"
"15191","STD_IOT_TO_INSIDE_5480","Shared","app-team","universal","iot","10.127.154.0/24","any","any","inside","10.46.199.0/24","any","mqtt","application-default","Allow","none","","any"
"15192","ALLOW_OUTSIDE_TO_POS_RISKY_105","Shared","remote-access","universal","outside","any","any","any","pos","10.22.246.0/24","any","ssh","application-default","Allow","none","","any"
"15193","STD_INSIDE_TO_DMZ2_10672","Shared","standard","universal","inside","10.46.142.0/24","any","any","dmz2","10.103.182.0/24","any","ssl","application-default","Allow","strict","","any"
"15194","ALLOW_OUTSIDE_TO_POS_RISKY_13","Shared","remote-access","universal","outside","any","any","any","pos","10.22.7.0/24","any","postgres","application-default","Allow","none","","any"
"15195","STD_MGMT_TO_IOT_7849","Shared","none","universal","mgmt","10.136.200.0/24","any","any","iot","10.127.146.0/24","any","mqtt","application-default","Allow","strict","","any"
"15196","STD_POS_TO_DMZ_6050","Shared","none","universal","pos","10.22.185.0/24","any","any","dmz","10.28.135.0/24","any","kerberos","application-default","Allow","none","","any"
"15197","DNS_OUTBOUND_21","Shared","none","universal","inside","10.46.213.0/24","any","any","outside","8.8.8.8/32","any","any","application-default","Allow","none","","any"
"15198","STD_VOIP_TO_MGMT_6945","Shared","app-team","universal","voip","10.155.95.0/24","any","any","mgmt","10.136.236.0/24","any","mqtt","application-default","Allow","none","","any"
"15199","STD_DMZ2_TO_INSIDE_8285","Shared","standard","universal","dmz2","10.103.244.0/24","any","any","inside","10.46.19.0/24","any","kerberos","application-default","Allow","strict","","any"
"15200","STD_DMZ_TO_INSIDE_14655","Shared","standard","universal","dmz","10.28.137.0/24","any","any","inside","10.46.76.0/24","any","smtp","application-default","Allow","strict","","any"
"15201","STD_DMZ_TO_DMZ2_3580","Shared","standard","universal","dmz","10.28.148.0/24","any","any","dmz2","10.103.57.0/24","any","ping","application-default","Allow","strict","","any"
"15202","STD_VOIP_TO_MGMT_2770","Shared","standard","universal","voip","10.155.40.0/24","any","any","mgmt","10.136.195.0/24","any","dns","application-default","Allow","strict","","any"
"15203","STD_MGMT_TO_DMZ2_12700","Shared","app-team","universal","mgmt","10.136.201.0/24","any","any","dmz2","10.103.205.0/24","any","ssl","application-default","Allow","strict","","any"
"15204","STD_DMZ_TO_INSIDE_12308","Shared","app-team","universal","dmz","10.28.162.0/24","any","any","inside","10.46.115.0/24","any","dns","application-default","Allow","strict","","any"
"15205","STD_VOIP_TO_INSIDE_11088","Shared","none","universal","voip","10.155.47.0/24","any","any","inside","10.46.70.0/24","any","kerberos","application-default","Allow","strict","","any"
"15206","STD_OUTSIDE_TO_POS_12325","Shared","app-team","universal","outside","any","any","any","pos","10.22.197.0/24","any","ldap","application-default","Allow","strict","","any"
"15207","STD_IOT_TO_POS_11952","Shared","standard","universal","iot","10.127.12.0/24","any","any","pos","10.22.251.0/24","any","web-browsing","application-default","Allow","strict","","any"
"15208","STD_VOIP_TO_MGMT_9659","Shared","standard","universal","voip","10.155.43.0/24","any","any","mgmt","10.136.240.0/24","any","dns","application-default","Allow","strict","","any"
"15209","ALLOW_OUTSIDE_TO_IOT_RISKY_186","Shared","remote-access","universal","outside","any","any","any","iot","10.127.64.0/24","any","postgres","application-default","Allow","none","","any"
"15210","STD_OUTSIDE_TO_POS_13106","Shared","none","universal","outside","any","any","any","pos","10.22.88.0/24","any","dns","application-default","Allow","none","","any"
"15211","STD_DMZ_TO_IOT_14320","Shared","app-team","universal","dmz","10.28.113.0/24","any","any","iot","10.127.152.0/24","any","mqtt","application-default","Allow","strict","","any"
"15212","STD_DMZ_TO_POS_2586","Shared","standard","universal","dmz","10.28.200.0/24","any","any","pos","10.22.151.0/24","any","ntp","application-default","Allow","none","","any"
"15213","STD_DMZ_TO_MGMT_11689","Shared","none","universal","dmz","10.28.174.0/24","any","any","mgmt","10.136.77.0/24","any","ntp","application-default","Allow","strict","","any"
"15214","STD_MGMT_TO_VOIP_18063","Shared","none","universal","mgmt","10.136.90.0/24","any","any","voip","10.155.224.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15215","STD_POS_TO_IOT_8585","Shared","app-team","universal","pos","10.22.46.0/24","any","any","iot","10.127.136.0/24","any","ssl","application-default","Allow","strict","","any"
"15216","STD_MGMT_TO_INSIDE_16659","Shared","standard","universal","mgmt","10.136.255.0/24","any","any","inside","10.46.54.0/24","any","dns","application-default","Allow","strict","","any"
"15217","STD_POS_TO_MGMT_1247","Shared","app-team","universal","pos","10.22.140.0/24","any","any","mgmt","10.136.181.0/24","any","ldap","application-default","Allow","none","","any"
"15218","STD_DMZ_TO_DMZ2_6131","Shared","app-team","universal","dmz","10.28.67.0/24","any","any","dmz2","10.103.109.0/24","any","ssl","application-default","Allow","none","","any"
"15219","STD_VOIP_TO_OUTSIDE_9742","Shared","app-team","universal","voip","10.155.255.0/24","any","any","outside","203.111.220.81/32","any","kerberos","application-default","Allow","none","","any"
"15220","STD_DMZ_TO_OUTSIDE_4291","Shared","standard","universal","dmz","10.28.212.0/24","any","any","outside","91.59.224.154/32","any","ntp","application-default","Allow","strict","","any"
"15221","STD_POS_TO_OUTSIDE_12435","Shared","none","universal","pos","10.22.48.0/24","any","any","outside","60.209.230.71/32","any","web-browsing","application-default","Allow","strict","","any"
"15222","STD_OUTSIDE_TO_DMZ2_718","Shared","app-team","universal","outside","any","any","any","dmz2","10.103.192.0/24","any","smtp","application-default","Allow","strict","","any"
"15223","STD_INSIDE_TO_DMZ_2981","Shared","app-team","universal","inside","10.46.92.0/24","any","any","dmz","10.28.211.0/24","any","mqtt","application-default","Allow","none","","any"
"15224","STD_POS_TO_INSIDE_15664","Shared","standard","universal","pos","10.22.167.0/24","any","any","inside","10.46.182.0/24","any","kerberos","application-default","Allow","strict","","any"
"15225","STD_MGMT_TO_DMZ2_3784","Shared","app-team","universal","mgmt","10.136.102.0/24","any","any","dmz2","10.103.101.0/24","any","voip-generic","application-default","Allow","strict","","any"
"15226","STD_DMZ_TO_VOIP_8128","Shared","none","universal","dmz","10.28.137.0/24","any","any","voip","10.155.147.0/24","any","dns","application-default","Allow","none","","any"
"15227","STD_OUTSIDE_TO_INSIDE_10089","Shared","standard","universal","outside","any","any","any","inside","10.46.25.0/24","any","mqtt","application-default","Allow","strict","","any"
"15228","STD_OUTSIDE_TO_MGMT_3833","Shared","standard","universal","outside","any","any","any","mgmt","10.136.165.0/24","any","ping","application-default","Allow","strict","","any"
"15229","STD_OUTSIDE_TO_DMZ2_6770","Shared","app-team","universal","outside","any","any","any","dmz2","10.103.107.0/24","any","dns","application-default","Allow","strict","","any"
"15230","STD_MGMT_TO_VOIP_8364","Shared","standard","universal","mgmt","10.136.147.0/24","any","any","voip","10.155.81.0/24","any","dns","application-default","Allow","none","","any"
"15231","STD_IOT_TO_MGMT_3574","Shared","app-team","universal","iot","10.127.105.0/24","any","any","mgmt","10.136.84.0/24","any","snmp-base","application-default","Allow","strict","","any"
"15232","STD_VOIP_TO_OUTSIDE_6011","Shared","standard","universal","voip","10.155.126.0/24","any","any","outside","198.235.43.55/32","any","voip-generic","application-default","Allow","strict","","any"
"15233","STD_MGMT_TO_DMZ_1463","Shared","app-team","universal","mgmt","10.136.159.0/24","any","any","dmz","10.28.34.0/24","any","ping","application-default","Allow","strict","","any"
"15234","STD_DMZ2_TO_IOT_7397","Shared","standard","universal","dmz2","10.103.9.0/24","any","any","iot","10.127.185.0/24","any","mqtt","application-default","Allow","strict","","any"
"15235","STD_INSIDE_TO_DMZ_8738","Shared","none","universal","inside","10.46.254.0/24","any","any","dmz","10.28.120.0/24","any","sip","application-default","Allow","none","","any"
"15236","STD_OUTSIDE_TO_VOIP_2809","Shared","standard","universal","outside","any","any","any","voip","10.155.146.0/24","any","dns","application-default","Allow","strict","","any"
"15237","STD_IOT_TO_INSIDE_8919","Shared","none","universal","iot","10.127.100.0/24","any","any","inside","10.46.87.0/24","any","ssl","application-default","Allow","strict","","any"
"15238","DNS_OUTBOUND_12","Shared","none","universal","inside","10.46.213.0/24","any","any","outside","9.9.9.9/32","any","any","tcp-853","Allow","strict","","any"
"15239","STD_DMZ2_TO_POS_2250","Shared","app-team","universal","dmz2","10.103.94.0/24","any","any","pos","10.22.72.0/24","any","sip","application-default","Allow","none","","any"
"15240","STD_POS_TO_VOIP_8640","Shared","none","universal","pos","10.22.92.0/24","any","any","voip","10.155.145.0/24","any","web-browsing","application-default","Allow","none","","any"
