"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"3634","STD_INSIDE_TO_VOIP_926","Shared","standard","universal","inside","VOIP-PBX-01","any","any","voip","WEB-SRV-02","any","voip-generic","application-default","Allow","strict","","any"
"3635","CORP_TO_POS_23","Shared","admin-access","universal","inside","any","any","any","pos","any","any","any","application-default","Allow","none","","any"
"3636","STD_INSIDE_TO_POS_3929","Shared","standard","universal","inside","API-GATEWAY-01","any","any","pos","WORKSTATIONS-FLOOR2","any","voip-generic","application-default","Allow","strict","","any"
"3637","STD_MGMT_TO_VOIP_2688","Shared","app-team","universal","mgmt","FILE-SRV-01","any","any","voip","APP-SRV-02","any","web-browsing","application-default","Allow","strict","","any"
"3638","OPEN_OUTSIDE_TO_MGMT-HOSTS-G_29","Shared","none","universal","outside","any","any","any","mgmt","MGMT-HOSTS-G","any","postgres","application-default","Allow","none","","any"
"3639","OUTBOUND_SCOPED_47","Shared","outbound-standard","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","outside","88.162.96.140/32","any","ping","application-default","Allow","strict","","any"
"3640","OUTBOUND_SCOPED_52","Shared","outbound-standard","universal","server","MGMT-JUMPBOX-01","any","any","outside","CLOUD-BACKUP-PROVIDER","any","sip","application-default","Allow","strict","","any"
"3641","OPEN_OUTSIDE_TO_MGMT-HOSTS-G_10","Shared","none","universal","outside","any","any","any","dmz","MGMT-HOSTS-G","any","splashtop","any","Allow","none","","any"
"3642","STD_SERVER_TO_INSIDE_530","Shared","standard","universal","server","FILE-SRV-01","any","any","inside","APP-SRV-02","any","snmp-base","application-default","Allow","strict","","any"
"3643","OPEN_OUTSIDE_TO_CRITICAL-INFRA-G_75","Shared","legacy-open","universal","outside","any","any","any","pos","CRITICAL-INFRA-G","any","ms-ds-smb","application-default","Allow","none","","any"
"3644","STD_INSIDE_TO_OUTSIDE_3008","Shared","none","universal","inside","DB-SRV-01","any","any","outside","1.1.1.1/32","any","web-browsing","application-default","Allow","strict","","any"
"3645","STD_MGMT_TO_OUTSIDE_2817","Shared","app-team","universal","mgmt","APP-SRV-02","any","any","outside","9.9.9.9/32","any","ntp","application-default","Allow","strict","","any"
"3646","SCOPED_INTERNAL_IOT_TO_MGMT_59","Shared","standard","universal","iot","APP-SRV-01","any","any","mgmt","DB-SRV-01","any","smtp","application-default","Allow","strict","","any"
"3647","STD_AD_TO_IOT_3010","Shared","app-team","universal","ad","WEB-SRV-02","any","any","iot","WEB-SRV-02","any","voip-generic","application-default","Allow","strict","","any"
"3648","STD_SERVER_TO_OUTSIDE_1939","Shared","app-team","universal","server","APP-SRV-02","any","any","outside","8.8.8.8/32","any","ping","application-default","Allow","strict","","any"
"3649","STD_OUTSIDE_TO_INSIDE_1696","Shared","app-team","universal","outside","any","any","any","inside","API-GATEWAY-01","any","sip","application-default","Allow","none","","any"
"3650","STD_MGMT_TO_IOT_254","Shared","standard","universal","mgmt","IOT-GATEWAY-01","any","any","iot","DB-SRV-01","any","ping","application-default","Allow","strict","","any"
"3651","STD_VOIP_TO_IOT_3285","Shared","app-team","universal","voip","API-GATEWAY-01","any","any","iot","FILE-SRV-01","any","ntp","application-default","Allow","strict","","any"
"3652","STD_POS_TO_DMZ_2303","Shared","standard","universal","pos","APP-SRV-02","any","any","dmz","WEB-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"3653","STD_AD_TO_SERVER_2899","Shared","app-team","universal","ad","IOT-GATEWAY-01","any","any","server","FILE-SRV-01","any","dns","application-default","Allow","strict","","any"
"3654","STD_POS_TO_SERVER_424","Shared","standard","universal","pos","API-GATEWAY-01","any","any","server","API-GATEWAY-01","any","dns","application-default","Allow","strict","","any"
"3655","STD_DMZ_TO_IOT_837","Shared","app-team","universal","dmz","WEB-SRV-02","any","any","iot","DC-01","any","smtp","application-default","Allow","strict","","any"
"3656","STD_POS_TO_VOIP_3745","Shared","standard","universal","pos","API-GATEWAY-01","any","any","voip","WEB-SRV-02","any","mqtt","application-default","Allow","none","","any"
"3657","STD_AD_TO_DMZ_186","Shared","standard","universal","ad","WORKSTATIONS-FLOOR2","any","any","dmz","APP-SRV-01","any","sip","application-default","Allow","strict","","any"
"3658","OPEN_OUTSIDE_TO_POS-TERMINALS-G_0","Shared","none","universal","outside","any","any","any","pos","POS-TERMINALS-G","any","telnet","any","Allow","none","","any"
"3659","STD_IOT_TO_DMZ_617","Shared","none","universal","iot","APP-SRV-02","any","any","dmz","WEB-SRV-01","any","sip","application-default","Allow","strict","","any"
"3660","STD_DMZ_TO_OUTSIDE_1192","Shared","none","universal","dmz","APP-SRV-02","any","any","outside","1.1.1.1/32","any","ntp","application-default","Allow","strict","","any"
"3661","DNS_OUTBOUND_0","Shared","none","universal","server","MGMT-JUMPBOX-01","any","any","outside","9.9.9.9/32","any","dns-over-https","application-default","Allow","none","","any"
"3662","STD_OUTSIDE_TO_DMZ_2316","Shared","app-team","universal","outside","any","any","any","dmz","MGMT-JUMPBOX-01","any","ntp","application-default","Allow","none","","any"
"3663","STD_MGMT_TO_AD_3970","Shared","app-team","universal","mgmt","APP-SRV-01","any","any","ad","MGMT-JUMPBOX-01","any","ping","application-default","Allow","strict","","any"
"3664","STD_AD_TO_INSIDE_719","Shared","standard","universal","ad","DB-SRV-01","any","any","inside","WEB-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"3665","STD_VOIP_TO_INSIDE_3266","Shared","none","universal","voip","MGMT-JUMPBOX-01","any","any","inside","WORKSTATIONS-FLOOR1","any","ssl","application-default","Allow","strict","","any"
"3666","STD_IOT_TO_DMZ_1752","Shared","app-team","universal","iot","APP-SRV-01","any","any","dmz","APP-SRV-01","any","sip","application-default","Allow","strict","","any"
"3667","STD_OUTSIDE_TO_DMZ_381","Shared","none","universal","outside","any","any","any","dmz","WORKSTATIONS-FLOOR1","any","sip","application-default","Allow","strict","","any"
"3668","STD_DMZ_TO_MGMT_2730","Shared","standard","universal","dmz","IOT-GATEWAY-01","any","any","mgmt","VOIP-PBX-01","any","smtp","application-default","Allow","none","","any"
"3669","STD_VOIP_TO_AD_2036","Shared","standard","universal","voip","WORKSTATIONS-FLOOR2","any","any","ad","API-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"3670","SCOPED_PARTNER_TO_API-GATEWAY-01_14","Shared","partner-integration","universal","outside","PARTNER-VENDOR-B","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"3671","SCOPED_INTERNAL_SERVER_TO_VOIP_83","Shared","standard","universal","server","APP-SRV-01","any","any","voip","DB-SRV-01","any","ping","application-default","Allow","strict","","any"
"3672","BROAD_INTERNAL_POS_TO_VOIP_71","Shared","internal","universal","pos","any","any","any","voip","any","any","any","any","Allow","none","","any"
"3673","STD_VOIP_TO_MGMT_1567","Shared","standard","universal","voip","APP-SRV-02","any","any","mgmt","DB-SRV-01","any","dns","application-default","Allow","strict","","any"
"3674","STD_OUTSIDE_TO_MGMT_629","Shared","standard","universal","outside","any","any","any","mgmt","IOT-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"3675","STD_AD_TO_DMZ_3456","Shared","none","universal","ad","VOIP-PBX-01","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"3676","STD_AD_TO_POS_3544","Shared","app-team","universal","ad","APP-SRV-01","any","any","pos","DB-SRV-01","any","dns","application-default","Allow","strict","","any"
"3677","STD_SERVER_TO_IOT_3601","Shared","none","universal","server","VOIP-PBX-01","any","any","iot","MGMT-JUMPBOX-01","any","dns","application-default","Allow","none","","any"
"3678","STD_OUTSIDE_TO_DMZ_2262","Shared","app-team","universal","outside","any","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"3679","STD_VOIP_TO_MGMT_2543","Shared","standard","universal","voip","WORKSTATIONS-FLOOR1","any","any","mgmt","APP-SRV-02","any","smtp","application-default","Allow","none","","any"
"3680","STD_VOIP_TO_INSIDE_1046","Shared","app-team","universal","voip","APP-SRV-02","any","any","inside","DC-01","any","ntp","application-default","Allow","strict","","any"
"3681","STD_MGMT_TO_DMZ_2974","Shared","app-team","universal","mgmt","APP-SRV-01","any","any","dmz","WORKSTATIONS-FLOOR1","any","dns","application-default","Allow","strict","","any"
"3682","STD_MGMT_TO_DMZ_2209","Shared","app-team","universal","mgmt","APP-SRV-01","any","any","dmz","IOT-GATEWAY-01","any","sip","application-default","Allow","strict","","any"
"3683","CORP_TO_POS_19","Shared","admin-access","universal","inside","any","any","any","pos","any","any","any","application-default","Allow","none","","any"
"3684","STD_POS_TO_OUTSIDE_241","Shared","none","universal","pos","DC-01","any","any","outside","1.1.1.1/32","any","dns","application-default","Allow","strict","","any"
"3685","RISKY_OUTSIDE_TO_DC-01_116","Shared","remote-access","universal","outside","any","any","any","iot","DC-01","any","postgres","application-default","Allow","none","","any"
"3686","SCOPED_INTERNAL_POS_TO_VOIP_50","Shared","standard","universal","pos","WORKSTATIONS-FLOOR1","any","any","voip","APP-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"3687","STD_OUTSIDE_TO_IOT_3640","Shared","none","universal","outside","any","any","any","iot","DC-01","any","snmp-base","application-default","Allow","strict","","any"
"3688","STD_INSIDE_TO_MGMT_2278","Shared","standard","universal","inside","FILE-SRV-01","any","any","mgmt","WORKSTATIONS-FLOOR2","any","ping","application-default","Allow","strict","","any"
"3689","STD_AD_TO_MGMT_400","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR1","any","any","mgmt","API-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"3690","STD_OUTSIDE_TO_INSIDE_364","Shared","none","universal","outside","any","any","any","inside","WORKSTATIONS-FLOOR2","any","dns","application-default","Allow","none","","any"
"3691","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_40","Shared","remote-access","universal","outside","any","any","any","inside","MGMT-JUMPBOX-01","any","kerberos","application-default","Allow","none","","any"
"3692","STD_MGMT_TO_INSIDE_1004","Shared","app-team","universal","mgmt","VOIP-PBX-01","any","any","inside","VOIP-PBX-01","any","snmp-base","application-default","Allow","none","","any"
"3693","STD_SERVER_TO_VOIP_2159","Shared","none","universal","server","DC-01","any","any","voip","FILE-SRV-01","any","dns","application-default","Allow","strict","","any"
"3694","STD_SERVER_TO_VOIP_3741","Shared","standard","universal","server","APP-SRV-02","any","any","voip","VOIP-PBX-01","any","voip-generic","application-default","Allow","strict","","any"
"3695","STD_AD_TO_INSIDE_2986","Shared","none","universal","ad","APP-SRV-01","any","any","inside","MGMT-JUMPBOX-01","any","dns","application-default","Allow","strict","","any"
"3696","OUTBOUND_OPEN_24","Shared","legacy-open","universal","server","any","any","any","outside","any","any","any","any","Allow","none","","any"
"3697","STD_MGMT_TO_IOT_1771","Shared","app-team","universal","mgmt","VOIP-PBX-01","any","any","iot","WORKSTATIONS-FLOOR2","any","sip","application-default","Allow","strict","","any"
"3698","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_5","Shared","remote-access","universal","outside","any","any","any","iot","MGMT-JUMPBOX-01","any","postgres","application-default","Allow","none","","any"
"3699","STD_SERVER_TO_OUTSIDE_519","Shared","none","universal","server","DB-SRV-01","any","any","outside","8.8.8.8/32","any","dns","application-default","Allow","strict","","any"
"3700","STD_MGMT_TO_DMZ_1200","Shared","app-team","universal","mgmt","FILE-SRV-01","any","any","dmz","MGMT-JUMPBOX-01","any","ntp","application-default","Allow","none","","any"
"3701","STD_VOIP_TO_DMZ_2802","Shared","standard","universal","voip","DB-SRV-01","any","any","dmz","APP-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"3702","STD_OUTSIDE_TO_SERVER_1227","Shared","none","universal","outside","any","any","any","server","DC-01","any","smtp","application-default","Allow","strict","","any"
"3703","STD_SERVER_TO_AD_2576","Shared","none","universal","server","WORKSTATIONS-FLOOR1","any","any","ad","DC-01","any","sip","application-default","Allow","none","","any"
"3704","STD_POS_TO_SERVER_536","Shared","standard","universal","pos","VOIP-PBX-01","any","any","server","WORKSTATIONS-FLOOR1","any","ping","application-default","Allow","strict","","any"
"3705","STD_AD_TO_OUTSIDE_3774","Shared","none","universal","ad","API-GATEWAY-01","any","any","outside","8.8.8.8/32","any","dns","application-default","Allow","strict","","any"
"3706","STD_POS_TO_VOIP_2673","Shared","app-team","universal","pos","APP-SRV-01","any","any","voip","DB-SRV-01","any","ntp","application-default","Allow","strict","","any"
"3707","STD_SERVER_TO_IOT_3283","Shared","app-team","universal","server","FILE-SRV-01","any","any","iot","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"3708","STD_IOT_TO_OUTSIDE_2860","Shared","app-team","universal","iot","IOT-GATEWAY-01","any","any","outside","9.9.9.9/32","any","dns","application-default","Allow","strict","","any"
"3709","STD_IOT_TO_MGMT_1633","Shared","none","universal","iot","WEB-SRV-02","any","any","mgmt","APP-SRV-01","any","sip","application-default","Allow","none","","any"
"3710","STD_IOT_TO_POS_1344","Shared","app-team","universal","iot","DB-SRV-01","any","any","pos","APP-SRV-02","any","dns","application-default","Allow","none","","any"
"3711","STD_AD_TO_INSIDE_2154","Shared","standard","universal","ad","WEB-SRV-02","any","any","inside","IOT-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"3712","IOT_TO_DC_63","Shared","ad-auth","universal","iot","WORKSTATIONS-FLOOR2","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"3713","STD_INSIDE_TO_IOT_3258","Shared","app-team","universal","inside","WEB-SRV-02","any","any","iot","APP-SRV-01","any","dns","application-default","Allow","strict","","any"
"3714","STD_IOT_TO_OUTSIDE_408","Shared","app-team","universal","iot","WORKSTATIONS-FLOOR2","any","any","outside","9.9.9.9/32","any","voip-generic","application-default","Allow","strict","","any"
"3715","STD_MGMT_TO_VOIP_1439","Shared","app-team","universal","mgmt","VOIP-PBX-01","any","any","voip","VOIP-PBX-01","any","sip","application-default","Allow","strict","","any"
"3716","OPEN_OUTSIDE_TO_MGMT-HOSTS-G_16","Shared","none","universal","outside","any","any","any","pos","MGMT-HOSTS-G","any","anydesk","any","Allow","none","","any"
"3717","STD_POS_TO_VOIP_2750","Shared","standard","universal","pos","MGMT-JUMPBOX-01","any","any","voip","DB-SRV-01","any","ssl","application-default","Allow","none","","any"
"3718","STD_OUTSIDE_TO_AD_2541","Shared","app-team","universal","outside","any","any","any","ad","FILE-SRV-01","any","web-browsing","application-default","Allow","none","","any"
"3719","STD_POS_TO_IOT_463","Shared","standard","universal","pos","WEB-SRV-02","any","any","iot","FILE-SRV-01","any","ssl","application-default","Allow","strict","","any"
"3720","STD_OUTSIDE_TO_INSIDE_1034","Shared","standard","universal","outside","any","any","any","inside","API-GATEWAY-01","any","mqtt","application-default","Allow","strict","","any"
"3721","STD_SERVER_TO_POS_2708","Shared","app-team","universal","server","WEB-SRV-02","any","any","pos","WORKSTATIONS-FLOOR2","any","ntp","application-default","Allow","strict","","any"
"3722","STD_AD_TO_INSIDE_1361","Shared","app-team","universal","ad","API-GATEWAY-01","any","any","inside","API-GATEWAY-01","any","dns","application-default","Allow","none","","any"
"3723","RISKY_OUTSIDE_TO_FILE-SRV-01_78","Shared","remote-access","universal","outside","any","any","any","dmz","FILE-SRV-01","any","ms-ds-smb","application-default","Allow","none","","any"
"3724","OPEN_OUTSIDE_TO_WEB-SERVERS-G_26","Shared","none","universal","outside","any","any","any","dmz","WEB-SERVERS-G","any","logmein","any","Allow","none","","any"
"3725","STD_MGMT_TO_AD_3407","Shared","standard","universal","mgmt","VOIP-PBX-01","any","any","ad","API-GATEWAY-01","any","snmp-base","application-default","Allow","strict","","any"
"3726","RISKY_OUTSIDE_TO_FILE-SRV-01_8","Shared","remote-access","universal","outside","any","any","any","pos","FILE-SRV-01","any","telnet","application-default","Allow","none","","any"
"3727","STD_AD_TO_POS_2420","Shared","standard","universal","ad","DC-01","any","any","pos","IOT-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"3728","STD_IOT_TO_DMZ_737","Shared","standard","universal","iot","IOT-GATEWAY-01","any","any","dmz","WORKSTATIONS-FLOOR2","any","ping","application-default","Allow","strict","","any"
"3729","STD_AD_TO_SERVER_1610","Shared","standard","universal","ad","DB-SRV-01","any","any","server","WEB-SRV-01","any","ping","application-default","Allow","strict","","any"
"3730","STD_MGMT_TO_SERVER_3566","Shared","standard","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","server","DB-SRV-01","any","sip","application-default","Allow","none","","any"
"3731","STD_IOT_TO_AD_1275","Shared","app-team","universal","iot","FILE-SRV-01","any","any","ad","DB-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"3732","STD_AD_TO_SERVER_1570","Shared","app-team","universal","ad","IOT-GATEWAY-01","any","any","server","APP-SRV-02","any","ping","application-default","Allow","strict","","any"
"3733","STD_IOT_TO_POS_988","Shared","standard","universal","iot","APP-SRV-02","any","any","pos","APP-SRV-02","any","voip-generic","application-default","Allow","strict","","any"
"3734","STD_MGMT_TO_VOIP_672","Shared","standard","universal","mgmt","IOT-GATEWAY-01","any","any","voip","MGMT-JUMPBOX-01","any","sip","application-default","Allow","strict","","any"
"3735","LEGACY_PORT_62","Shared","legacy-port","universal","outside","any","any","any","ad","FILE-SRV-01","any","any","tcp-6379","Allow","none","","any"
"3736","STD_DMZ_TO_VOIP_3104","Shared","standard","universal","dmz","FILE-SRV-01","any","any","voip","WEB-SRV-02","any","mqtt","application-default","Allow","none","","any"
"3737","STD_AD_TO_SERVER_3671","Shared","app-team","universal","ad","APP-SRV-01","any","any","server","APP-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"3738","STD_DMZ_TO_POS_2622","Shared","app-team","universal","dmz","WORKSTATIONS-FLOOR1","any","any","pos","MGMT-JUMPBOX-01","any","ssl","application-default","Allow","strict","","any"
"3739","STD_MGMT_TO_SERVER_3908","Shared","none","universal","mgmt","DB-SRV-01","any","any","server","WEB-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"3740","STD_AD_TO_DMZ_831","Shared","standard","universal","ad","IOT-GATEWAY-01","any","any","dmz","FILE-SRV-01","any","smtp","application-default","Allow","strict","","any"
"3741","STD_INSIDE_TO_POS_1505","Shared","app-team","universal","inside","API-GATEWAY-01","any","any","pos","MGMT-JUMPBOX-01","any","snmp-base","application-default","Allow","strict","","any"
"3742","STD_AD_TO_VOIP_1392","Shared","app-team","universal","ad","IOT-GATEWAY-01","any","any","voip","API-GATEWAY-01","any","sip","application-default","Allow","none","","any"
"3743","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_59","Shared","remote-access","universal","outside","any","any","any","pos","MGMT-JUMPBOX-01","any","splashtop","application-default","Allow","none","","any"
"3744","STD_VOIP_TO_INSIDE_658","Shared","standard","universal","voip","WEB-SRV-02","any","any","inside","API-GATEWAY-01","any","ntp","application-default","Allow","none","","any"
"3745","STD_INSIDE_TO_SERVER_1385","Shared","standard","universal","inside","API-GATEWAY-01","any","any","server","IOT-GATEWAY-01","any","ntp","application-default","Allow","none","","any"
"3746","STD_IOT_TO_SERVER_21","Shared","none","universal","iot","FILE-SRV-01","any","any","server","DB-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"3747","STD_IOT_TO_INSIDE_3021","Shared","standard","universal","iot","APP-SRV-01","any","any","inside","MGMT-JUMPBOX-01","any","web-browsing","application-default","Allow","strict","","any"
"3748","RISKY_OUTSIDE_TO_APP-SRV-01_89","Shared","remote-access","universal","outside","any","any","any","ad","APP-SRV-01","any","ldap","application-default","Allow","none","","any"
"3749","STD_POS_TO_INSIDE_3143","Shared","standard","universal","pos","WEB-SRV-01","any","any","inside","WORKSTATIONS-FLOOR1","any","ssl","application-default","Allow","strict","","any"
"3750","STD_SERVER_TO_MGMT_651","Shared","app-team","universal","server","FILE-SRV-01","any","any","mgmt","DC-01","any","mqtt","application-default","Allow","strict","","any"
"3751","STD_POS_TO_MGMT_2591","Shared","app-team","universal","pos","WORKSTATIONS-FLOOR1","any","any","mgmt","API-GATEWAY-01","any","dns","application-default","Allow","strict","","any"
"3752","STD_DMZ_TO_VOIP_3709","Shared","standard","universal","dmz","IOT-GATEWAY-01","any","any","voip","VOIP-PBX-01","any","web-browsing","application-default","Allow","strict","","any"
"3753","SCOPED_INTERNAL_DMZ_TO_POS_4","Shared","standard","universal","dmz","APP-SRV-01","any","any","pos","DB-SRV-01","any","smtp","application-default","Allow","strict","","any"
"3754","STD_INSIDE_TO_POS_2563","Shared","none","universal","inside","WORKSTATIONS-FLOOR2","any","any","pos","WORKSTATIONS-FLOOR2","any","sip","application-default","Allow","strict","","any"
"3755","STD_INSIDE_TO_MGMT_3035","Shared","app-team","universal","inside","FILE-SRV-01","any","any","mgmt","DC-01","any","mqtt","application-default","Allow","strict","","any"
"3756","STD_SERVER_TO_IOT_2556","Shared","none","universal","server","WEB-SRV-02","any","any","iot","IOT-GATEWAY-01","any","ntp","application-default","Allow","none","","any"
"3757","STD_OUTSIDE_TO_MGMT_3202","Shared","standard","universal","outside","any","any","any","mgmt","DB-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"3758","STD_VOIP_TO_IOT_1137","Shared","none","universal","voip","FILE-SRV-01","any","any","iot","DC-01","any","dns","application-default","Allow","strict","","any"
"3759","LEGACY_PORT_32","Shared","legacy-port","universal","outside","any","any","any","inside","BACKUP-SRV-01","any","any","tcp-23","Allow","none","","any"
"3760","STD_POS_TO_VOIP_1786","Shared","none","universal","pos","DB-SRV-01","any","any","voip","MGMT-JUMPBOX-01","any","sip","application-default","Allow","strict","","any"
"3761","STD_IOT_TO_INSIDE_52","Shared","app-team","universal","iot","WORKSTATIONS-FLOOR2","any","any","inside","WORKSTATIONS-FLOOR2","any","ntp","application-default","Allow","strict","","any"
"3762","STD_VOIP_TO_IOT_3595","Shared","standard","universal","voip","WEB-SRV-02","any","any","iot","WORKSTATIONS-FLOOR1","any","web-browsing","application-default","Allow","strict","","any"
"3763","STD_OUTSIDE_TO_VOIP_2928","Shared","standard","universal","outside","any","any","any","voip","WEB-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"3764","STD_INSIDE_TO_MGMT_3061","Shared","none","universal","inside","MGMT-JUMPBOX-01","any","any","mgmt","WEB-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"3765","STD_MGMT_TO_IOT_3188","Shared","app-team","universal","mgmt","IOT-GATEWAY-01","any","any","iot","MGMT-JUMPBOX-01","any","web-browsing","application-default","Allow","none","","any"
"3766","POS_TO_DC_77","Shared","ad-auth","universal","pos","WORKSTATIONS-FLOOR2","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"3767","STD_MGMT_TO_POS_3659","Shared","standard","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","pos","IOT-GATEWAY-01","any","ping","application-default","Allow","none","","any"
"3768","STD_AD_TO_IOT_319","Shared","none","universal","ad","DC-01","any","any","iot","DB-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"3769","REMOTE_ACCESS_20","Shared","remote-support","universal","outside","any","any","any","inside","FILE-SRV-01","any","teamviewer","application-default","Allow","none","","any"
"3770","STD_POS_TO_INSIDE_3850","Shared","standard","universal","pos","WORKSTATIONS-FLOOR2","any","any","inside","MGMT-JUMPBOX-01","any","mqtt","application-default","Allow","strict","","any"
"3771","CORP_TO_AD_17","Shared","admin-access","universal","dmz","any","any","any","ad","any","any","any","application-default","Allow","none","","any"
"3772","OPEN_OUTSIDE_TO_MGMT-HOSTS-G_133","Shared","legacy-open","universal","outside","any","any","any","mgmt","MGMT-HOSTS-G","any","ms-rdp","any","Allow","none","","any"
"3773","STD_INSIDE_TO_IOT_2003","Shared","none","universal","inside","VOIP-PBX-01","any","any","iot","API-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"3774","STD_SERVER_TO_VOIP_2410","Shared","standard","universal","server","WORKSTATIONS-FLOOR2","any","any","voip","APP-SRV-02","any","smtp","application-default","Allow","none","","any"
"3775","OPEN_OUTSIDE_TO_POS-TERMINALS-G_125","Shared","none","universal","outside","any","any","any","pos","POS-TERMINALS-G","any","telnet","application-default","Allow","none","","any"
"3776","STD_IOT_TO_INSIDE_3906","Shared","none","universal","iot","DB-SRV-01","any","any","inside","IOT-GATEWAY-01","any","sip","application-default","Allow","strict","","any"
"3777","STD_DMZ_TO_AD_1817","Shared","app-team","universal","dmz","IOT-GATEWAY-01","any","any","ad","API-GATEWAY-01","any","sip","application-default","Allow","none","","any"
"3778","STD_POS_TO_OUTSIDE_479","Shared","standard","universal","pos","DB-SRV-01","any","any","outside","9.9.9.9/32","any","ntp","application-default","Allow","strict","","any"
"3779","STD_OUTSIDE_TO_VOIP_2568","Shared","app-team","universal","outside","any","any","any","voip","WORKSTATIONS-FLOOR2","any","voip-generic","application-default","Allow","strict","","any"
"3780","STD_POS_TO_VOIP_965","Shared","standard","universal","pos","DB-SRV-01","any","any","voip","FILE-SRV-01","any","ntp","application-default","Allow","none","","any"
"3781","STD_VOIP_TO_INSIDE_11","Shared","app-team","universal","voip","WORKSTATIONS-FLOOR2","any","any","inside","WEB-SRV-01","any","dns","application-default","Allow","strict","","any"
"3782","STD_AD_TO_VOIP_3227","Shared","none","universal","ad","API-GATEWAY-01","any","any","voip","IOT-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"3783","STD_MGMT_TO_SERVER_316","Shared","app-team","universal","mgmt","WEB-SRV-01","any","any","server","WORKSTATIONS-FLOOR1","any","voip-generic","application-default","Allow","strict","","any"
"3784","STD_AD_TO_MGMT_1700","Shared","app-team","universal","ad","APP-SRV-01","any","any","mgmt","WEB-SRV-02","any","dns","application-default","Allow","strict","","any"
"3785","SCOPED_INTERNAL_INSIDE_TO_VOIP_91","Shared","standard","universal","inside","MGMT-JUMPBOX-01","any","any","voip","FILE-SRV-01","any","ntp","application-default","Allow","strict","","any"
"3786","STD_DMZ_TO_MGMT_2696","Shared","app-team","universal","dmz","WEB-SRV-02","any","any","mgmt","MGMT-JUMPBOX-01","any","mqtt","application-default","Allow","strict","","any"
"3787","STD_INSIDE_TO_MGMT_2335","Shared","app-team","universal","inside","MGMT-JUMPBOX-01","any","any","mgmt","FILE-SRV-01","any","smtp","application-default","Allow","strict","","any"
"3788","STD_DMZ_TO_INSIDE_566","Shared","none","universal","dmz","WORKSTATIONS-FLOOR2","any","any","inside","APP-SRV-01","any","ping","application-default","Allow","none","","any"
"3789","STD_MGMT_TO_INSIDE_1450","Shared","app-team","universal","mgmt","WEB-SRV-01","any","any","inside","FILE-SRV-01","any","ping","application-default","Allow","strict","","any"
"3790","STD_VOIP_TO_DMZ_3575","Shared","standard","universal","voip","API-GATEWAY-01","any","any","dmz","MGMT-JUMPBOX-01","any","web-browsing","application-default","Allow","strict","","any"
"3791","STD_INSIDE_TO_AD_1798","Shared","standard","universal","inside","DB-SRV-01","any","any","ad","WORKSTATIONS-FLOOR1","any","snmp-base","application-default","Allow","strict","","any"
"3792","STD_SERVER_TO_POS_1315","Shared","app-team","universal","server","APP-SRV-01","any","any","pos","API-GATEWAY-01","any","snmp-base","application-default","Allow","strict","","any"
"3793","TEMP_ACCESS_20","Shared","temp-poc","universal","outside","any","any","any","dmz","any","any","any","any","Allow","none","","any"
"3794","STD_IOT_TO_MGMT_2454","Shared","none","universal","iot","API-GATEWAY-01","any","any","mgmt","API-GATEWAY-01","any","mqtt","application-default","Allow","strict","","any"
"3795","STD_POS_TO_IOT_2699","Shared","standard","universal","pos","WORKSTATIONS-FLOOR2","any","any","iot","APP-SRV-02","any","ntp","application-default","Allow","strict","","any"
